"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2003,7,"AS","Alaska Airlines Inc.","GST","Gustavus, AK: Gustavus Airport",31.00,5.00,1.79,0.36,0.84,0.00,2.00,1.00,0.00,141.00,50.00,8.00,19.00,0.00,64.00,
2003,7,"AS","Alaska Airlines Inc.","IAD","Washington, DC: Washington Dulles International",62.00,10.00,3.59,0.00,5.41,1.00,0.00,0.00,0.00,415.00,182.00,0.00,218.00,15.00,0.00,
2003,7,"AS","Alaska Airlines Inc.","JNU","Juneau, AK: Juneau International",566.00,89.00,37.94,0.00,16.45,0.71,33.91,4.00,3.00,4546.00,1978.00,0.00,422.00,17.00,2129.00,
2003,7,"AS","Alaska Airlines Inc.","KTN","Ketchikan, AK: Ketchikan International",279.00,44.00,14.85,1.94,4.12,0.00,23.09,7.00,1.00,2237.00,758.00,288.00,126.00,0.00,1065.00,
2003,7,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",368.00,77.00,28.55,0.60,18.43,0.00,29.41,4.00,3.00,3245.00,1523.00,29.00,513.00,0.00,1180.00,
2003,7,"AS","Alaska Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",763.00,104.00,46.72,0.00,24.67,1.00,31.62,14.00,0.00,4359.00,2458.00,0.00,727.00,15.00,1159.00,
2003,7,"AS","Alaska Airlines Inc.","MCO","Orlando, FL: Orlando International",31.00,5.00,2.32,0.00,2.68,0.00,0.00,0.00,1.00,304.00,203.00,0.00,101.00,0.00,0.00,
2003,7,"AS","Alaska Airlines Inc.","MIA","Miami, FL: Miami International",31.00,11.00,2.30,0.00,8.70,0.00,0.00,0.00,1.00,206.00,39.00,0.00,167.00,0.00,0.00,
2003,7,"AS","Alaska Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",541.00,85.00,38.45,0.00,10.02,0.00,36.53,5.00,2.00,4558.00,2211.00,0.00,339.00,0.00,2008.00,
2003,7,"AS","Alaska Airlines Inc.","OME","Nome, AK: Nome Airport",93.00,22.00,9.20,1.50,3.29,0.00,8.01,1.00,1.00,677.00,280.00,63.00,116.00,0.00,218.00,
2003,7,"AS","Alaska Airlines Inc.","ONT","Ontario, CA: Ontario International",244.00,50.00,23.15,0.00,8.22,0.61,18.02,2.00,0.00,2090.00,1130.00,0.00,220.00,11.00,729.00,
2003,7,"AS","Alaska Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",31.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,50.00,15.00,0.00,35.00,0.00,0.00,
2003,7,"AS","Alaska Airlines Inc.","OTZ","Kotzebue, AK: Ralph Wien Memorial",93.00,16.00,6.15,1.00,3.58,0.00,5.27,3.00,0.00,343.00,139.00,36.00,72.00,0.00,96.00,
2003,7,"AS","Alaska Airlines Inc.","PDX","Portland, OR: Portland International",1367.00,209.00,66.38,1.10,21.58,4.00,115.95,17.00,0.00,10498.00,3717.00,126.00,593.00,99.00,5963.00,
2003,7,"AS","Alaska Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",248.00,63.00,23.39,0.00,15.24,0.00,24.38,0.00,0.00,2979.00,1268.00,0.00,451.00,0.00,1260.00,
2003,7,"AS","Alaska Airlines Inc.","PSG","Petersburg, AK: Petersburg James A Johnson",62.00,24.00,5.31,1.86,2.31,0.00,14.51,2.00,0.00,1468.00,267.00,165.00,95.00,0.00,941.00,
2003,7,"AS","Alaska Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",62.00,10.00,2.85,0.00,1.80,0.00,5.35,0.00,0.00,610.00,188.00,0.00,61.00,0.00,361.00,
2003,7,"AS","Alaska Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",155.00,28.00,15.50,0.00,3.09,2.93,6.48,0.00,0.00,1964.00,1465.00,0.00,114.00,92.00,293.00,
2003,7,"AS","Alaska Airlines Inc.","SAN","San Diego, CA: San Diego International",395.00,91.00,34.18,0.00,33.25,0.00,23.58,2.00,2.00,4273.00,2224.00,0.00,853.00,0.00,1196.00,
2003,7,"AS","Alaska Airlines Inc.","SCC","Deadhorse, AK: Deadhorse Airport",36.00,10.00,4.09,0.00,2.24,0.00,3.67,1.00,0.00,544.00,337.00,0.00,63.00,0.00,144.00,
2003,7,"AS","Alaska Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",4581.00,709.00,194.53,18.84,125.59,24.93,345.11,68.00,2.00,33110.00,10325.00,1401.00,3673.00,603.00,17108.00,
2003,7,"AS","Alaska Airlines Inc.","SFO","San Francisco, CA: San Francisco International",391.00,53.00,20.87,0.00,16.14,0.44,15.55,6.00,0.00,2609.00,1184.00,0.00,608.00,7.00,810.00,
2003,7,"AS","Alaska Airlines Inc.","SIT","Sitka, AK: Sitka Rocky Gutierrez",155.00,19.00,4.95,0.26,5.47,0.00,8.32,0.00,0.00,663.00,203.00,6.00,128.00,0.00,326.00,
2003,7,"AS","Alaska Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",454.00,74.00,35.58,0.00,8.97,0.00,29.45,9.00,0.00,3474.00,1836.00,0.00,236.00,0.00,1402.00,
2003,7,"AS","Alaska Airlines Inc.","SMF","Sacramento, CA: Sacramento International",248.00,56.00,27.78,0.00,6.52,2.00,19.70,3.00,0.00,2353.00,1419.00,0.00,176.00,58.00,700.00,
2003,7,"AS","Alaska Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",534.00,71.00,19.25,0.00,19.89,0.00,31.86,5.00,0.00,3351.00,1129.00,0.00,503.00,0.00,1719.00,
2003,7,"AS","Alaska Airlines Inc.","TUS","Tucson, AZ: Tucson International",26.00,3.00,2.19,0.00,0.00,0.00,0.81,0.00,0.00,151.00,138.00,0.00,0.00,0.00,13.00,
2003,7,"AS","Alaska Airlines Inc.","WRG","Wrangell, AK: Wrangell Airport",62.00,16.00,1.20,2.35,0.98,0.00,11.47,1.00,2.00,1189.00,361.00,175.00,89.00,0.00,564.00,
2003,7,"AS","Alaska Airlines Inc.","YAK","Yakutat, AK: Yakutat Airport",62.00,12.00,1.00,0.86,0.14,0.00,10.00,1.00,0.00,636.00,18.00,19.00,3.00,0.00,596.00,
2003,7,"B6","JetBlue Airways","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",93.00,35.00,2.93,0.00,29.90,1.40,0.78,0.00,1.00,1081.00,91.00,0.00,928.00,41.00,21.00,
2003,7,"B6","JetBlue Airways","BTV","Burlington, VT: Burlington International",62.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,55.00,0.00,0.00,55.00,0.00,0.00,
2003,7,"B6","JetBlue Airways","BUF","Buffalo, NY: Buffalo Niagara International",178.00,16.00,4.37,0.24,7.42,0.00,3.98,0.00,0.00,1163.00,193.00,41.00,549.00,0.00,380.00,
2003,7,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",31.00,6.00,0.54,0.00,4.49,0.24,0.73,0.00,0.00,359.00,13.00,0.00,257.00,21.00,68.00,
2003,7,"B6","JetBlue Airways","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",403.00,42.00,14.73,2.38,14.02,3.23,7.65,0.00,0.00,1707.00,506.00,296.00,453.00,114.00,338.00,
2003,7,"B6","JetBlue Airways","IAD","Washington, DC: Washington Dulles International",217.00,35.00,6.87,0.83,16.91,1.99,8.41,0.00,0.00,1596.00,275.00,251.00,509.00,89.00,472.00,
2003,7,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",2304.00,257.00,52.53,7.88,100.85,10.18,85.57,0.00,10.00,12757.00,3073.00,999.00,3836.00,310.00,4539.00,
2003,7,"B6","JetBlue Airways","LAS","Las Vegas, NV: McCarran International",185.00,12.00,1.26,0.00,5.48,1.26,4.01,0.00,1.00,735.00,104.00,0.00,434.00,27.00,170.00,
2003,7,"B6","JetBlue Airways","LGB","Long Beach, CA: Long Beach Airport",709.00,55.00,15.24,2.85,16.79,0.76,19.35,0.00,0.00,3720.00,1219.00,355.00,930.00,20.00,1196.00,
2003,7,"B6","JetBlue Airways","MCO","Orlando, FL: Orlando International",248.00,33.00,14.07,2.04,10.39,1.50,5.01,0.00,0.00,1195.00,365.00,141.00,284.00,34.00,371.00,
2003,7,"B6","JetBlue Airways","MSY","New Orleans, LA: Louis Armstrong New Orleans International",31.00,2.00,0.50,0.00,0.63,0.88,0.00,0.00,0.00,48.00,16.00,0.00,18.00,14.00,0.00,
2003,7,"B6","JetBlue Airways","OAK","Oakland, CA: Metropolitan Oakland International",461.00,44.00,9.37,0.95,20.24,1.39,12.05,0.00,0.00,2408.00,594.00,81.00,1097.00,25.00,611.00,
2003,7,"B6","JetBlue Airways","ONT","Ontario, CA: Ontario International",31.00,4.00,0.68,0.00,3.25,0.04,0.03,0.00,0.00,264.00,16.00,0.00,243.00,3.00,2.00,
2003,7,"B6","JetBlue Airways","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",124.00,9.00,3.68,0.00,2.63,1.00,1.69,0.00,0.00,231.00,88.00,0.00,86.00,21.00,36.00,
2003,7,"B6","JetBlue Airways","ROC","Rochester, NY: Greater Rochester International",124.00,16.00,4.38,0.00,8.59,0.17,2.86,0.00,0.00,873.00,163.00,0.00,468.00,3.00,239.00,
2003,7,"B6","JetBlue Airways","RSW","Fort Myers, FL: Southwest Florida International",93.00,16.00,5.90,0.00,6.85,0.00,3.25,0.00,1.00,478.00,221.00,0.00,164.00,0.00,93.00,
2003,7,"B6","JetBlue Airways","SAN","San Diego, CA: San Diego International",49.00,6.00,0.30,0.00,3.73,0.04,1.93,0.00,0.00,185.00,10.00,0.00,113.00,2.00,60.00,
2003,7,"B6","JetBlue Airways","SEA","Seattle, WA: Seattle/Tacoma International",31.00,9.00,1.79,0.00,3.42,0.00,3.79,0.00,0.00,342.00,42.00,0.00,169.00,0.00,131.00,
2003,7,"B6","JetBlue Airways","SJU","San Juan, PR: Luis Munoz Marin International",186.00,25.00,6.93,0.44,11.78,2.78,3.06,0.00,0.00,773.00,234.00,19.00,301.00,74.00,145.00,
2003,7,"B6","JetBlue Airways","SLC","Salt Lake City, UT: Salt Lake City International",62.00,7.00,2.10,0.00,1.33,0.51,3.06,0.00,0.00,405.00,76.00,0.00,114.00,34.00,181.00,
2003,7,"B6","JetBlue Airways","SYR","Syracuse, NY: Syracuse Hancock International",62.00,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,98.00,26.00,0.00,72.00,0.00,0.00,
2003,7,"B6","JetBlue Airways","TPA","Tampa, FL: Tampa International",155.00,22.00,7.20,0.00,11.54,0.68,2.58,0.00,0.00,710.00,282.00,0.00,321.00,17.00,90.00,
2003,7,"CO","Continental Air Lines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",123.00,24.00,3.28,0.43,11.00,0.00,9.29,0.00,0.00,1144.00,152.00,14.00,498.00,0.00,480.00,
2003,7,"CO","Continental Air Lines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",124.00,30.00,7.96,0.25,11.63,1.00,9.16,0.00,0.00,1304.00,430.00,33.00,437.00,20.00,384.00,
2003,7,"CO","Continental Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",387.00,104.00,5.17,2.05,79.19,0.00,17.59,2.00,0.00,5970.00,244.00,280.00,4292.00,0.00,1154.00,
2003,7,"CO","Continental Air Lines Inc.","AUS","Austin, TX: Austin - Bergstrom International",347.00,81.00,10.71,5.24,45.86,0.00,19.19,1.00,0.00,3874.00,405.00,235.00,1956.00,0.00,1278.00,
2003,7,"CO","Continental Air Lines Inc.","BDL","Hartford, CT: Bradley International",57.00,12.00,3.00,0.25,6.34,0.00,2.40,0.00,0.00,475.00,135.00,10.00,208.00,0.00,122.00,
2003,7,"CO","Continental Air Lines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",22.00,6.00,1.28,0.10,4.62,0.00,0.00,0.00,0.00,280.00,66.00,7.00,207.00,0.00,0.00,
2003,7,"CO","Continental Air Lines Inc.","BNA","Nashville, TN: Nashville International",75.00,18.00,6.30,0.40,10.02,0.00,1.28,1.00,0.00,1359.00,663.00,22.00,586.00,0.00,88.00,
2003,7,"CO","Continental Air Lines Inc.","BOS","Boston, MA: Logan International",584.00,77.00,16.05,4.18,42.72,0.00,14.05,4.00,0.00,3883.00,1165.00,107.00,1846.00,0.00,765.00,
2003,7,"CO","Continental Air Lines Inc.","BQN","Aguadilla, PR: Rafael Hernandez",31.00,6.00,0.24,1.02,2.33,0.00,2.40,0.00,0.00,333.00,10.00,148.00,42.00,0.00,133.00,
2003,7,"CO","Continental Air Lines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",27.00,3.00,0.62,0.00,0.78,0.00,1.60,0.00,0.00,113.00,29.00,0.00,31.00,0.00,53.00,
2003,7,"CO","Continental Air Lines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",27.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,41.00,18.00,0.00,23.00,0.00,0.00,
2003,7,"CO","Continental Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",275.00,38.00,6.44,2.22,22.92,0.00,6.42,0.00,0.00,2412.00,225.00,118.00,1639.00,0.00,430.00,
2003,7,"CO","Continental Air Lines Inc.","CHS","Charleston, SC: Charleston AFB/International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,7,"CO","Continental Air Lines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",1394.00,242.00,33.75,8.51,157.05,0.35,42.33,3.00,5.00,14322.00,2930.00,1058.00,7760.00,6.00,2568.00,
2003,7,"CO","Continental Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",48.00,15.00,0.00,0.00,13.54,0.00,1.46,0.00,1.00,919.00,0.00,0.00,850.00,0.00,69.00,
2003,7,"CO","Continental Air Lines Inc.","CMH","Columbus, OH: John Glenn Columbus International",145.00,35.00,6.09,0.58,22.42,0.00,5.90,0.00,1.00,1791.00,428.00,52.00,913.00,0.00,398.00,
2003,7,"CO","Continental Air Lines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",30.00,5.00,0.11,0.00,4.89,0.00,0.00,0.00,0.00,141.00,8.00,0.00,133.00,0.00,0.00,
2003,7,"CO","Continental Air Lines Inc.","CRP","Corpus Christi, TX: Corpus Christi International",30.00,4.00,0.97,0.04,2.27,0.00,0.72,0.00,0.00,122.00,42.00,1.00,58.00,0.00,21.00,
2003,7,"CO","Continental Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",333.00,37.00,10.25,2.14,20.93,0.00,3.68,1.00,2.00,1993.00,477.00,146.00,1156.00,0.00,214.00,
2003,7,"CO","Continental Air Lines Inc.","DEN","Denver, CO: Denver International",394.00,75.00,18.17,2.89,43.09,0.00,10.85,0.00,0.00,3689.00,810.00,126.00,2108.00,0.00,645.00,
2003,7,"CO","Continental Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",327.00,51.00,9.98,1.29,31.59,0.00,8.14,2.00,1.00,2657.00,517.00,70.00,1607.00,0.00,463.00,
2003,7,"CO","Continental Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",262.00,48.00,7.32,2.20,32.10,0.00,6.39,2.00,0.00,2508.00,390.00,256.00,1592.00,0.00,270.00,
2003,7,"CO","Continental Air Lines Inc.","ELP","El Paso, TX: El Paso International",92.00,14.00,2.66,0.13,8.39,0.00,2.82,0.00,0.00,636.00,65.00,14.00,418.00,0.00,139.00,
2003,7,"CO","Continental Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",4759.00,1026.00,84.80,39.77,642.03,6.42,252.98,28.00,24.00,66204.00,6769.00,3875.00,37270.00,188.00,18102.00,
2003,7,"CO","Continental Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",369.00,77.00,8.97,0.30,53.90,0.00,13.82,0.00,0.00,3439.00,411.00,22.00,2264.00,0.00,742.00,
2003,7,"CO","Continental Air Lines Inc.","GPT","Gulfport/Biloxi, MS: Gulfport-Biloxi International",31.00,6.00,2.03,1.00,2.00,0.00,0.97,0.00,0.00,155.00,62.00,25.00,39.00,0.00,29.00,
2003,7,"CO","Continental Air Lines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",30.00,13.00,0.48,0.27,6.02,0.00,6.22,0.00,0.00,699.00,16.00,43.00,467.00,0.00,173.00,
2003,7,"CO","Continental Air Lines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",124.00,14.00,3.83,0.00,9.17,0.00,1.00,0.00,0.00,776.00,349.00,0.00,363.00,0.00,64.00,
2003,7,"CO","Continental Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",60.00,12.00,2.89,0.19,8.81,0.00,0.11,1.00,0.00,683.00,213.00,6.00,458.00,0.00,6.00,
2003,7,"CO","Continental Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",7665.00,1320.00,180.47,33.09,707.49,7.16,391.79,15.00,33.00,62590.00,13222.00,2939.00,24889.00,161.00,21379.00,
2003,7,"CO","Continental Air Lines Inc.","IND","Indianapolis, IN: Indianapolis International",87.00,26.00,5.32,1.25,14.03,0.00,5.40,0.00,0.00,1580.00,503.00,126.00,711.00,0.00,240.00,
2003,7,"CO","Continental Air Lines Inc.","JAC","Jackson, WY: Jackson Hole",31.00,2.00,1.00,0.06,0.00,0.00,0.94,0.00,0.00,132.00,36.00,6.00,0.00,0.00,90.00,
2003,7,"CO","Continental Air Lines Inc.","JAX","Jacksonville, FL: Jacksonville International",149.00,44.00,7.85,0.15,25.97,0.00,10.03,0.00,0.00,2369.00,359.00,15.00,1202.00,0.00,793.00,
2003,7,"CO","Continental Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",31.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,71.00,0.00,0.00,71.00,0.00,0.00,
2003,7,"CO","Continental Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",518.00,98.00,20.26,3.23,53.71,0.00,20.80,0.00,2.00,5166.00,1235.00,256.00,2533.00,0.00,1142.00,
2003,7,"CO","Continental Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",577.00,84.00,22.96,3.28,35.94,0.00,21.82,0.00,0.00,4529.00,1028.00,298.00,1808.00,0.00,1395.00,
2003,7,"CO","Continental Air Lines Inc.","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",30.00,5.00,0.00,1.00,3.00,0.00,1.00,0.00,0.00,132.00,0.00,55.00,55.00,0.00,22.00,
2003,7,"CO","Continental Air Lines Inc.","LGA","New York, NY: LaGuardia",311.00,77.00,9.83,0.12,60.13,0.30,6.62,1.00,2.00,4347.00,587.00,3.00,3539.00,6.00,212.00,
2003,7,"CO","Continental Air Lines Inc.","MCI","Kansas City, MO: Kansas City International",123.00,15.00,3.09,0.27,8.76,0.00,2.88,0.00,0.00,525.00,138.00,9.00,300.00,0.00,78.00,
2003,7,"CO","Continental Air Lines Inc.","MCO","Orlando, FL: Orlando International",496.00,107.00,25.70,1.75,61.26,0.00,18.28,0.00,1.00,5183.00,1757.00,91.00,2384.00,0.00,951.00,
2003,7,"CO","Continental Air Lines Inc.","MDW","Chicago, IL: Chicago Midway International",80.00,11.00,2.07,1.60,5.31,0.00,2.01,1.00,1.00,996.00,81.00,180.00,429.00,0.00,306.00,
2003,7,"CO","Continental Air Lines Inc.","MEM","Memphis, TN: Memphis International",30.00,6.00,3.46,0.00,1.28,0.00,1.26,0.00,0.00,274.00,179.00,0.00,50.00,0.00,45.00,
2003,7,"CO","Continental Air Lines Inc.","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",155.00,30.00,7.68,0.12,14.17,0.00,8.03,0.00,0.00,1376.00,418.00,8.00,517.00,0.00,433.00,
2003,7,"CO","Continental Air Lines Inc.","MHT","Manchester, NH: Manchester-Boston Regional",30.00,6.00,0.53,0.06,3.55,0.00,1.86,0.00,0.00,323.00,20.00,6.00,130.00,0.00,167.00,
2003,7,"CO","Continental Air Lines Inc.","MIA","Miami, FL: Miami International",302.00,73.00,16.18,0.42,46.72,0.00,9.68,0.00,0.00,3688.00,1113.00,25.00,2068.00,0.00,482.00,
2003,7,"CO","Continental Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",267.00,51.00,10.77,0.76,27.57,0.00,11.89,1.00,0.00,2494.00,466.00,40.00,1229.00,0.00,759.00,
2003,7,"CO","Continental Air Lines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",414.00,94.00,20.38,1.56,53.61,0.00,18.45,0.00,0.00,4049.00,921.00,191.00,2107.00,0.00,830.00,
2003,7,"CO","Continental Air Lines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",31.00,11.00,1.00,0.00,10.00,0.00,0.00,0.00,0.00,517.00,164.00,0.00,353.00,0.00,0.00,
2003,7,"CO","Continental Air Lines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",123.00,16.00,4.33,0.04,8.92,0.00,2.71,0.00,0.00,1063.00,420.00,6.00,436.00,0.00,201.00,
2003,7,"CO","Continental Air Lines Inc.","OGG","Kahului, HI: Kahului Airport",31.00,6.00,1.00,0.82,3.18,0.00,1.00,0.00,0.00,532.00,36.00,125.00,134.00,0.00,237.00,
2003,7,"CO","Continental Air Lines Inc.","OKC","Oklahoma City, OK: Will Rogers World",57.00,12.00,1.38,0.24,7.29,0.00,3.10,0.00,0.00,458.00,34.00,8.00,300.00,0.00,116.00,
2003,7,"CO","Continental Air Lines Inc.","OMA","Omaha, NE: Eppley Airfield",31.00,2.00,0.47,0.00,0.00,0.00,1.53,0.00,0.00,87.00,9.00,0.00,0.00,0.00,78.00,
2003,7,"CO","Continental Air Lines Inc.","ONT","Ontario, CA: Ontario International",61.00,5.00,2.01,0.00,1.17,0.00,1.82,0.00,0.00,219.00,60.00,0.00,56.00,0.00,103.00,
2003,7,"CO","Continental Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",452.00,136.00,10.91,2.94,110.11,0.00,12.04,10.00,3.00,9862.00,434.00,128.00,8574.00,0.00,726.00,
2003,7,"CO","Continental Air Lines Inc.","ORF","Norfolk, VA: Norfolk International",56.00,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,212.00,104.00,108.00,0.00,0.00,0.00,
2003,7,"CO","Continental Air Lines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",185.00,46.00,10.86,1.38,31.87,0.00,1.89,0.00,0.00,2457.00,1215.00,27.00,1155.00,0.00,60.00,
2003,7,"CO","Continental Air Lines Inc.","PDX","Portland, OR: Portland International",120.00,30.00,5.51,0.09,17.11,0.00,7.29,0.00,0.00,1657.00,250.00,21.00,702.00,0.00,684.00,
2003,7,"CO","Continental Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",187.00,36.00,4.00,1.97,27.04,0.00,3.00,0.00,0.00,1996.00,149.00,94.00,1666.00,0.00,87.00,
2003,7,"CO","Continental Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",345.00,54.00,13.67,2.40,23.25,0.00,14.69,0.00,3.00,3224.00,831.00,106.00,1227.00,0.00,1060.00,
2003,7,"CO","Continental Air Lines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",85.00,18.00,4.16,0.10,10.58,0.00,3.15,3.00,0.00,1099.00,249.00,2.00,702.00,0.00,146.00,
2003,7,"CO","Continental Air Lines Inc.","PNS","Pensacola, FL: Pensacola International",30.00,10.00,2.75,0.00,7.25,0.00,0.00,0.00,0.00,400.00,118.00,0.00,282.00,0.00,0.00,
2003,7,"CO","Continental Air Lines Inc.","PVD","Providence, RI: Theodore Francis Green State",30.00,7.00,1.00,0.00,1.25,0.00,4.75,0.00,0.00,487.00,200.00,0.00,33.00,0.00,254.00,
2003,7,"CO","Continental Air Lines Inc.","PWM","Portland, ME: Portland International Jetport",21.00,2.00,0.61,0.00,1.39,0.00,0.00,0.00,0.00,43.00,17.00,0.00,26.00,0.00,0.00,
2003,7,"CO","Continental Air Lines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",170.00,46.00,8.61,2.09,25.03,0.00,10.26,1.00,0.00,2346.00,390.00,215.00,1311.00,0.00,430.00,
2003,7,"CO","Continental Air Lines Inc.","RIC","Richmond, VA: Richmond International",24.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,99.00,99.00,0.00,0.00,0.00,0.00,
2003,7,"CO","Continental Air Lines Inc.","RNO","Reno, NV: Reno/Tahoe International",62.00,2.00,0.00,0.11,1.41,0.00,0.49,0.00,0.00,115.00,0.00,4.00,93.00,0.00,18.00,
2003,7,"CO","Continental Air Lines Inc.","RSW","Fort Myers, FL: Southwest Florida International",124.00,10.00,0.47,0.00,6.19,0.00,3.34,0.00,0.00,380.00,15.00,0.00,167.00,0.00,198.00,
2003,7,"CO","Continental Air Lines Inc.","SAN","San Diego, CA: San Diego International",273.00,51.00,13.11,2.85,24.55,0.00,10.48,0.00,0.00,2705.00,650.00,202.00,1171.00,0.00,682.00,
2003,7,"CO","Continental Air Lines Inc.","SAT","San Antonio, TX: San Antonio International",334.00,80.00,17.41,4.39,31.82,0.00,26.39,0.00,1.00,3914.00,753.00,226.00,1399.00,0.00,1536.00,
2003,7,"CO","Continental Air Lines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,7,"CO","Continental Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",396.00,76.00,18.05,0.56,43.31,0.21,13.88,0.00,0.00,3286.00,610.00,11.00,1672.00,6.00,987.00,
